557	2525.28027404959
570	2549.6689666607554
553	2435.6428695299082
555	2520.2072692759684
541	2393.565702615875
525	2406.8544325157022
508	2289.318710872659
468	2032.638097122568
457	1975.2575955935538
439	1780.7136730854195
447	1850.0029974745398
449	1894.9173424418184
451	1889.560677105865
462	1995.4694685354834
494	2340.521093541067
507	2483.8237353803383
528	2549.415679431072
536	2574.402018579844
562	2645.869425013729
564	2623.0486526082946
563	2573.508928296346
554	2499.8236661773212
541	2438.16115416328
528	2323.7499378260245
520	2252.459248153762
509	2183.164700971925
514	2174.6187301920804
528	2363.9680027313393
539	2522.1045364459633
549	2632.183659514209
584	2868.4406978149714
600	3079.9001447676924
639	3432.720062978268
641	3521.5400624940685
626	3470.752116378729
636	3526.3566734573615
608	3317.4383709953418
582	3106.058162538296
563	2935.3891684928885
561	2867.785759677237
543	2619.0452108924214
513	2265.7314774721003
511	2188.673027865638
481	1951.620659778788
533	2497.0136606885853
574	2819.942476661421
572	2849.0476281530346
600	3159.9219457754443
634	3404.275850046535
629	3366.355141951482
631	3392.7191578508523
654	3640.9115805319543
663	3730.7874409802284
634	3501.5254224164737
607	3190.01751120941
572	2865.5033926792044
569	2821.319413513919
560	2617.5259313654246
566	2755.417570076858
583	2811.461925885755
576	2734.2142308273396
583	2771.0926698379353
569	2738.813681143676
557	2645.0904448022443
566	2764.221174459809
566	2722.217233759775
565	2658.3584366543496
543	2534.949951590213
529	2430.1661188583066
505	2254.39373493583
478	2017.7834107642773
483	2043.2289372157225
487	2014.1747518595735
495	2041.445022589881
470	1812.9755868580276
490	1991.3705523334443
491	2068.2207098920803
496	2149.049955323268
514	2219.3429511370437
506	2266.0700484956974
511	2366.8169143382834
484	2170.6756503878883
462	2072.738029343259
438	1901.355239025843
432	1845.6351724285796
420	1767.9135877698532
391	1667.973370128179
379	1549.2922925949947
359	1415.4576938981713
346	1356.004944114645
348	1349.1885703581254
392	1585.4743226016665
370	1437.676192629859
386	1522.8225494204235
407	1685.444426230813
451	2012.0231072944548
450	1993.5137613117245
464	2071.4510008505663
450	1993.5284088200601
452	2013.5269347468911
461	2156.1340311492977
445	2024.9587413986756
428	1917.906243454965
422	1833.511981111491
370	1452.3491604355547
396	1699.3581122003527
379	1597.4136821137633
414	1785.5249563927525
429	1896.7464517348658
479	2204.216456108438
487	2294.025065897272
477	2147.4659994822387
469	2142.107560642697
443	1987.037930852584
456	2059.825928176484
464	2044.19704289328
458	1990.3878021781961
474	2128.301208694344
453	1877.0062680515614
451	1816.8927904910367
458	1762.102174755989
471	1931.1995041815214
481	2016.163258064195
497	2087.8065786856137
524	2291.207567612142
536	2481.376931079204
553	2521.7487584059168
565	2665.4934089405633
574	2751.7487710329033
578	2745.532204764384
592	2751.7286044109546
593	2817.7607511648093
580	2860.734394137842
591	2867.880269937663
585	2821.3513676102843
581	2763.688192924545
581	2740.9525737760196
567	2598.61178505707
547	2400.263535629765
532	2255.015060718392
539	2376.6540617296682
526	2241.343686559028
512	2102.5215490838987
506	2019.7969690907144
511	2045.426216793954
510	2093.240941433516
540	2394.7535522030016
522	2263.3116336901076
534	2435.1562823895806
537	2485.6098243457423
570	2774.5936186333793
589	2879.449004197451
575	2814.186903208718
531	2644.1260921985513
521	2550.6954687188627
534	2692.226323665816
530	2628.607489585025
528	2680.310028690112
520	2627.1072075977363
521	2575.459197390904
529	2505.4093126400885
504	2334.846112593431
523	2400.942862142525
536	2506.7830943427457
538	2510.899589198149
536	2465.472755846879
505	2232.9351680774184
520	2313.232835814465
515	2240.0859008611374
510	2241.5949133775234
510	2152.57699767958
501	2150.9848154526335
481	2005.7300194256272
461	1860.570028986316
445	1757.6077590960565
439	1757.845542173097
430	1743.8853976202495
437	1844.5943033927192
422	1723.2433726443562
415	1642.4793183401566
451	1940.9036226453532
447	1879.18265345665
461	2000.7057916359977
448	1924.6899677975596
468	2063.472437697119
471	2113.205687878568
485	2273.0213175879744
503	2325.2327608738374
520	2359.1985569749945
519	2201.157937977814
542	2378.7358151502276
537	2270.051883407841
527	2084.6332572177594
524	2093.688026605825
562	2372.287072531907
563	2412.757348699236
545	2287.514659042439
546	2265.2368908425838
551	2274.209454695424
576	2592.7319236729936
578	2635.221009921115
576	2611.067959944139
573	2556.425614591659
574	2588.969431586215
562	2541.4568796909793
543	2364.4051373204384
557	2456.2858667962264
556	2436.236615043807
575	2632.9609036075417
590	2739.252815327929
592	2741.8076119290786
605	2853.098117851799
605	2899.8479379574096
608	2851.6717055415274
617	2933.442927844241
646	3149.2718698536983
646	3176.6894019820807
631	3081.5341206077524
624	3030.0210502321406
617	2958.092464501947
613	2892.3558931966277
626	3056.843133549533
610	2941.06908877189
597	2895.672561692987
566	2661.1167795367587
537	2511.3589189342647
521	2427.208631329476
548	2565.0197902194327
542	2537.479375933436
534	2425.39306847395
538	2423.9555236945985
515	2317.0924688606287
500	2237.0326781886993
530	2446.3559320862705
515	2313.3731592204754
536	2483.137279363262
537	2471.985358653763
534	2402.276672770604
534	2408.2857418734375
529	2341.807974208906
496	2110.977989867002
488	2027.1705692438384
497	2119.440859366178
510	2262.973059061212
503	2110.9627620618458
540	2341.3247218228566
558	2412.476493454072
554	2364.8540054177424
563	2464.304993264308
581	2680.1951147937943
585	2703.663334076148
611	2858.3964696384073
608	2680.811831744038
619	2778.399939632006
613	2742.831691007804
606	2602.0874201105025
580	2487.451929186992
573	2471.869131349778
560	2376.326861905137
532	2166.2134295565925
499	1986.4214446857852
460	1864.0223268285165
437	1721.197521568044
413	1556.667928466625
405	1501.3062568449172
391	1294.17165281333
419	1446.677960368512
423	1582.9412019267436
454	1808.8970479176478
459	1934.589327500924
481	2144.265797879345
529	2494.0273669006733
571	2779.700248066007
596	2853.9721929693956
610	2887.9742997186263
613	2905.122330045647
596	2767.2789042410645
565	2612.2865437600863
548	2557.56821951703
533	2424.599280830185
513	2291.3963912831987
509	2299.9863362040714
488	2199.1570372571673
463	2053.5192255184684
440	1929.537583966271
435	1925.5818343914787
431	1897.0816204140629
445	1909.9945885892553
449	1944.1333846455036
470	2135.7318354558447
490	2160.9310511723793
489	2183.6500381459177
502	2251.7782247991777
526	2436.0134785962896
519	2334.439379113418
518	2317.4571228720683
516	2308.6233149547757
533	2374.223720930052
528	2300.151503944558
536	2273.161313302329
525	2207.6641431038774
517	2180.6505983656034
529	2251.161463505577
560	2527.424181012903
553	2525.8062496356806
557	2574.7343594504623
585	2863.763178795281
566	2702.3318719808453
568	2720.4628972413466
559	2667.8608062844332
563	2645.812886530776
549	2590.56014893009
573	2765.4024387283885
569	2729.9724799284395
563	2697.1466745215425
567	2749.8922138753
561	2659.1953646919046
567	2697.5570319524822
588	2853.934545077679
606	2929.9116067548107
584	2796.76915834418
555	2564.5961531287294
535	2404.1182187727227
538	2388.4392433688604
524	2457.363970195589
507	2421.9099039695343
498	2377.2300547162813
517	2494.5885036221885
534	2595.104895102817
532	2523.9299128064517
517	2316.5080989158178
516	2374.879604682379
532	2415.6636897754934
561	2605.2132321543
559	2606.919475774397
540	2424.5239582288978
536	2402.306663914812
510	2180.565354361842
516	2169.725485837514
503	2063.415309049118
503	2096.8165214629175
520	2227.7804030541965
540	2321.3948209700993
530	2291.1509002299185
514	2140.145334155838
487	1897.5819166695042
484	1877.5116546060385
485	1914.4925815988213
497	1963.976955640395
527	2177.5008496025557
551	2493.083381725203
584	2820.7410081003613
555	2700.4549956968503
557	2623.56971426558
539	2491.232267530949
564	2720.833512008339
585	2860.692097149038
610	3117.113268786669
622	3127.1263193901086
604	2982.407178959717
586	2870.063023662977
579	2828.7381215528003
553	2503.5103099115836
577	2614.4109848220955
588	2757.245385262559
601	2900.658238988825
630	3251.168976634601
608	3203.5748929370625
583	2987.577118031111
575	2810.215516072927
550	2664.476469130378
565	2730.098666803043
541	2525.897453503564
545	2631.1212307851433
522	2517.9047470375976
546	2715.062520687955
544	2664.2334909404653
524	2468.303250345541
518	2393.7282291169613
554	2679.7606942758657
566	2705.319952459066
585	2867.358765337344
603	3039.8284883847236
631	3346.714483850156
623	3207.4172279019326
644	3428.5406169864386
622	3232.4954067955896
640	3377.9772337538075
617	3123.657642787089
608	2985.3671262896437
601	2962.9706267185047
609	3040.4603691522357
593	2870.171906439064
575	2661.6255584614128
567	2573.0831833381285
547	2328.617982516512
552	2332.536282820873
546	2232.260423919497
548	2270.7843075123155
551	2361.3827194570104
564	2483.664697689327
569	2565.9406258930985
567	2558.5203944504988
588	2687.125045851724
587	2649.2438685135053
595	2728.636426884873
572	2527.610088321994
536	2334.754532737162
555	2605.7973995040347
561	2652.8921533303283
548	2530.6031481880686
536	2407.833899608216
590	2714.0453285705785
604	2743.0352045795626
597	2701.9244086028316
619	2977.7654864210185
600	2768.999949124107
602	2849.138070351467
584	2743.6812517927824
569	2643.054510740921
552	2488.648804305175
553	2465.239829181676
556	2466.6914031762403
564	2461.0389293372837
565	2428.7546922537135
568	2530.408052176817
576	2560.411806359707
551	2475.5889886099203
547	2520.618125239499
564	2708.7642031756595
558	2620.2988782124185
528	2591.500919566194
490	2292.406449203754
491	2383.4347665860655
463	2152.5895816836096
442	1961.5322530013736
426	1705.4739691128088
417	1576.2413732268808
457	1850.8354031120984
462	1807.5279334948914
437	1646.9698574873948
419	1519.1565841776785
422	1483.6225186892498
415	1482.0941756533014
378	1231.4465686338772
399	1420.462789089865
399	1409.1796399077082
413	1519.7084280686126
420	1525.0309234027372
436	1723.2607083988269
412	1570.5591294125372
405	1517.1611566798138
399	1487.157072432844
449	1731.0227355146753
476	1846.5408025828995
491	1981.2537782979148
482	1894.4065418392997
496	2108.993939986556
506	2089.5171000546616
528	2291.7418729818646
538	2377.135457907428
567	2535.4765176778087
589	2825.961522928591
578	2623.566609531535
580	2643.0189710193113
593	2747.3964491870006
621	2953.8712644237116
630	3043.4495686458126
629	2946.5303905523983
636	2975.951199055671
627	2951.780548980336
616	2861.565352356426
623	2837.9034057989097
641	2944.181950922645
638	2863.6669971018164
631	2900.648015368497
621	2752.5227312290394
624	2754.158520075475
618	2753.7641685443914
604	2656.642109888592
598	2625.682046730248
587	2568.875697875012
578	2541.1193259811016
564	2505.520497058059
529	2216.487143747762
539	2321.0998254754504
515	2250.8624548536063
491	2161.347530687121
470	1997.8404024080196
463	1976.9926542973944
410	1614.0188311847526
395	1428.6955600465087
389	1420.489476782207
377	1404.8218786342645
379	1340.7031408923053
414	1597.4824490173307
426	1654.8411619470303
446	1755.9059966094196
449	1725.5847628310564
487	1907.7743886370417
488	1947.1963540045729
538	2238.6284313893284
570	2497.7863785661843
584	2678.706295167673
600	2876.168454122765
598	2833.417787981756
620	2988.8531054315476
582	2656.629977650476
572	2588.276586027977
589	2807.15667584505
607	3078.3381954641386
597	3023.4036691589995
582	2809.538288558388
555	2563.27089459579
555	2554.5515144082324
577	2753.3724907578708
551	2427.725529123882
529	2397.9379501162693
528	2493.1382145116295
503	2185.834760590945
480	2073.0367158593963
476	1956.0222426881885
474	1936.321888022623
463	1882.360395761305
487	2097.546854931848
492	2207.900694804347
522	2530.9653871272985
556	2787.1152930264225
573	2965.489113537339
605	3197.1237785612175
602	3138.599712741795
577	2965.811685821607
586	3102.759210832952
577	3093.2888885237667
591	3160.913064497761
555	2957.2278403918563
551	2807.248821696623
542	2785.286008391388
514	2497.1756992689097
506	2328.2763241617904
514	2427.779929674317
524	2570.045801341997
536	2675.750102119129
552	2720.385186060669
545	2535.8163219197413
569	2602.5649854713647
591	2686.102566697532
599	2652.875674011545
583	2488.3236238547247
550	2296.226229882755
562	2394.4458414491087
560	2483.510571698902
581	2689.575809705823
589	2688.0451543518993
584	2543.9445874980447
592	2597.6975147926046
618	2780.875980153888
603	2745.6556457451243
569	2579.238277236793
569	2595.1046268621253
577	2712.6989536265573
569	2711.4729430043067
567	2650.09410084734
589	2799.719896015632
601	2853.653032726938
599	2866.1567221604423
578	2655.1729035936446
549	2452.645229178828
530	2352.1753457553787
527	2319.1403876761733
502	2117.988679180068
488	2040.0953495764652
474	1887.9523691798793
445	1701.8242881821684
423	1437.1147438565374
413	1468.4778368859718
421	1538.0059127326401
449	1792.3427869203658
475	2027.0068799794835
512	2366.891890364484
532	2508.1941780521956
550	2699.3008743378796
565	2882.8075738865896
600	3051.4468898066066
608	3156.789208652234
617	3193.332575109169
627	3260.0516431802
613	3117.3722159576696
587	2891.787820637214
579	2753.240427895162
554	2529.239309041712
560	2536.9167810915515
554	2460.073106902896
538	2368.754682078947
543	2362.3858150401793
540	2333.9639421653187
552	2469.9976817021516
561	2495.816344248723
559	2402.9878777114095
551	2302.7539154860924
576	2567.604517248482
578	2598.3953225879313
554	2471.3530771374635
557	2517.6517371250848
564	2608.8215429311754
566	2757.345768125237
583	2910.069027591427
566	2748.0681265343114
559	2663.8406491457754
537	2430.4819824557103
526	2417.766615880561
511	2194.424362718957
506	2081.001505113781
537	2339.3599251582536
542	2333.7364570705367
543	2396.853293246336
514	2285.470240027324
517	2285.8048238037054
526	2389.225385674103
533	2447.0110113255314
546	2537.2809265503
568	2714.5737920704682
546	2467.1206948740346
536	2373.6870955530735
535	2381.490246559577
529	2208.8103060207063
529	2238.328922719951
548	2363.916976525757
534	2164.059004198444
523	2029.87285585005
530	2161.497688809011
522	2114.1041066813245
534	2184.5527860744164
516	2052.8363379692064
507	1936.4475529489087
531	2150.649517488863
525	2076.098446865198
537	2237.0014464764818
534	2222.9231688436166
540	2315.940306642435
541	2321.435720639917
536	2337.3627758380862
535	2291.157766923233
538	2408.052189036876
554	2500.0772489886194
559	2506.104637520184
556	2493.9546665776516
563	2529.176297206525
548	2309.681847711139
540	2226.8867962453455
538	2165.346432111421
529	2139.4249553254544
514	2015.1533478319498
533	2194.580245171985
528	2158.7513317707617
534	2175.893671111914
520	2174.67432703661
538	2312.0256933943174
548	2319.3965708413916
547	2367.3676858901817
539	2339.0875629279203
558	2519.3931994970544
543	2458.382173751017
519	2310.4671900552794
518	2259.6562562384784
532	2319.84147075841
518	2144.4046524417154
537	2298.93994436144
546	2370.1086184471537
515	2293.7367180273477
494	2215.8335559187994
467	2125.026551565687
427	1909.9951525038905
445	1988.0116045104255
456	2025.5334085145741
446	2001.9627854580501
427	1771.1645754547062
417	1613.1463280602045
440	1630.402063488012
484	1810.8726084302966
506	1879.2115615431132
524	2002.6237743340141
541	2157.6592294148845
532	2143.6364176595825
525	2114.116799727749
534	2279.4185968644433
535	2243.637662015824
555	2438.521385332593
572	2502.0625658416743
548	2330.6329134015077
546	2320.9701150290907
530	2305.8409577538173
511	2184.4890035502876
531	2318.541656067795
568	2600.34322526522
571	2651.629096535612
570	2620.6797138232732
596	2853.1218174249984
602	2971.5486900212804
612	3033.8840630420727
602	2942.6096684738845
612	3026.37577027948
630	3203.155976130225
641	3254.0278074282355
640	3275.4802989006193
623	3059.477469898717
620	2917.5607593069367
600	2740.266623445595
600	2779.038604679786
588	2744.6998283025014
562	2574.441266047788
548	2485.699529370331
542	2388.919036014446
518	2259.1768465073
495	2117.176163540218
498	2157.4168584647196
511	2236.718592840624
506	2238.028888734622
547	2527.5096501673806
566	2689.3657734893754
577	2727.7891861549297
594	2868.3212192079586
597	3003.108613849181
590	2975.0963629836156
603	3051.3928482074652
622	3107.4760325916823
596	2830.925363634246
571	2617.016951396959
564	2512.836938807721
537	2343.5240771746326
539	2469.078992561059
547	2633.880953612062
563	2692.5627394106064
594	2929.0541290532706
594	2933.5757902391374
580	2818.1583066249323
576	2791.7728778582227
602	2970.534149240351
617	3134.5549512558714
640	3355.578892274622
660	3518.4775309811016
662	3544.6922902446577
637	3294.4807278008434
623	3100.440231073554
606	2931.6243990884764
608	2889.5885283211214
598	2767.9888269103503
614	2951.934219365502
611	2916.658191837575
627	3114.197887880683
620	3060.8829485197534
584	2785.957986705144
583	2814.864610855139
576	2846.020403594104
574	2791.3773401412673
580	2869.187898987584
593	2962.5539159833365
563	2707.9860155291753
554	2644.700614986879
554	2641.314984948409
559	2681.486016040735
554	2522.1236368188243
555	2482.254264959925
559	2479.448464930148
573	2680.619024654734
553	2541.2361708219128
527	2380.91668608898
510	2219.230864914847
529	2383.5909215847173
526	2334.155992411427
534	2321.7477258357344
556	2559.5785573759617
566	2728.5482559765014
580	2930.061803819681
585	2923.622946609191
575	2804.744005186239
588	2806.1230695480317
612	3021.5587694283595
630	3123.3406344804685
622	3053.5756250883865
613	3019.191603374771
597	2843.3569546100907
596	2753.6934691733422
584	2585.0779251864765
584	2587.9940585598183
567	2476.035480235232
579	2643.8541030428555
597	2782.9200007348004
612	2999.1484580100987
614	3013.293038692023
615	3012.93025135359
617	3050.0800874231827
610	2910.606521027024
616	2998.360204243118
597	2877.893116479199
586	2751.0253476169
588	2795.354353797412
589	2762.0958848907367
575	2679.821847709991
553	2433.9190728271183
540	2378.240039533832
515	2143.9275320203615
514	2134.2452529365955
504	2071.5243065323725
507	2100.0511187479224
515	2220.0467800290926
524	2361.518161453652
520	2282.5084108985384
529	2359.947914945623
513	2304.899785772905
514	2346.6305684924505
531	2477.909103133586
538	2614.867147721621
540	2619.3477936534273
548	2637.3645285685066
531	2364.5286336931567
528	2238.5919313946874
534	2319.1462460820685
511	2227.085583052709
521	2338.9592963236687
517	2216.3634817467823
502	2128.1253684570993
517	2251.2820034756032
551	2451.024169167552
567	2682.30585245076
558	2635.6423538492377
564	2692.0276272213314
555	2593.9518203283483
537	2508.841460770058
588	2930.9355408156443
579	2775.2231523449836
